,Bleaching,Threshold,num_bits_addr,accuracy
1146,False,140,41,0.42
1147,False,145,41,0.42
1148,False,10,42,0.43
1149,False,15,42,0.55
1150,False,20,42,0.65
1151,False,25,42,0.64
1152,False,30,42,0.64
1153,False,35,42,0.68
1154,False,40,42,0.66
1155,False,45,42,0.67
1156,False,50,42,0.64
1157,False,55,42,0.63
1158,False,60,42,0.62
1159,False,65,42,0.65
1160,False,70,42,0.65
1161,False,75,42,0.62
1162,False,80,42,0.62
1163,False,85,42,0.58
1164,False,90,42,0.6
1165,False,95,42,0.6
1166,False,100,42,0.63
1167,False,105,42,0.62
1168,False,110,42,0.61
1169,False,115,42,0.61
1170,False,120,42,0.6
1171,False,125,42,0.58
1172,False,130,42,0.58
1173,False,135,42,0.6
1174,False,140,42,0.58
1175,False,145,42,0.59
1176,False,10,43,0.36
1177,False,15,43,0.49
1178,False,20,43,0.54
1179,False,25,43,0.51
1180,False,30,43,0.53
1181,False,35,43,0.5
1182,False,40,43,0.55
1183,False,45,43,0.56
1184,False,50,43,0.57
1185,False,55,43,0.56
1186,False,60,43,0.54
1187,False,65,43,0.54
1188,False,70,43,0.54
1189,False,75,43,0.51
1190,False,80,43,0.5
1191,False,85,43,0.51
1192,False,90,43,0.52
1193,False,95,43,0.52
1194,False,100,43,0.51
1195,False,105,43,0.52
1196,False,110,43,0.53
1197,False,115,43,0.54
1198,False,120,43,0.52
1199,False,125,43,0.47
1200,False,130,43,0.48
1201,False,135,43,0.46
1202,False,140,43,0.45
1203,False,145,43,0.45
1204,False,10,44,0.44
1205,False,15,44,0.51
1206,False,20,44,0.65
1207,False,25,44,0.68
1208,False,30,44,0.68
1209,False,35,44,0.68
1210,False,40,44,0.65
1211,False,45,44,0.66
1212,False,50,44,0.63
1213,False,55,44,0.65
1214,False,60,44,0.65
1215,False,65,44,0.66
1216,False,70,44,0.66
1217,False,75,44,0.65
1218,False,80,44,0.67
1219,False,85,44,0.63
1220,False,90,44,0.62
1221,False,95,44,0.64
1222,False,100,44,0.63
1223,False,105,44,0.63
1224,False,110,44,0.59
1225,False,115,44,0.6
1226,False,120,44,0.63
1227,False,125,44,0.66
1228,False,130,44,0.65
1229,False,135,44,0.65
1230,False,140,44,0.62
1231,False,145,44,0.6
1232,False,10,45,0.43
1233,False,15,45,0.54
1234,False,20,45,0.55
1235,False,25,45,0.6
1236,False,30,45,0.59
1237,False,35,45,0.61
1238,False,40,45,0.63
1239,False,45,45,0.62
1240,False,50,45,0.59
1241,False,55,45,0.57
1242,False,60,45,0.56
1243,False,65,45,0.58
1244,False,70,45,0.57
1245,False,75,45,0.61
1246,False,80,45,0.61
1247,False,85,45,0.59
1248,False,90,45,0.6
1249,False,95,45,0.59
1250,False,100,45,0.56
1251,False,105,45,0.56
1252,False,110,45,0.56
1253,False,115,45,0.58
1254,False,120,45,0.58
1255,False,125,45,0.57
1256,False,130,45,0.54
1257,False,135,45,0.53
1258,False,140,45,0.53
1259,False,145,45,0.53
1260,False,10,46,0.2
1261,False,15,46,0.2
1262,False,20,46,0.22
1263,False,25,46,0.23
1264,False,30,46,0.22
1265,False,35,46,0.25
1266,False,40,46,0.24
1267,False,45,46,0.23
1268,False,50,46,0.23
1269,False,55,46,0.24
1270,False,60,46,0.23
1271,False,65,46,0.23
1272,False,70,46,0.26
1273,False,75,46,0.26
1274,False,80,46,0.24
1275,False,85,46,0.24
1276,False,90,46,0.26
1277,False,95,46,0.24
1278,False,100,46,0.25
1279,False,105,46,0.23
1280,False,110,46,0.24
1281,False,115,46,0.24
1282,False,120,46,0.25
1283,False,125,46,0.25
1284,False,130,46,0.24
1285,False,135,46,0.25
1286,False,140,46,0.23
1287,False,145,46,0.22
1288,False,10,47,0.42
1289,False,15,47,0.47
1290,False,20,47,0.64
1291,False,25,47,0.64
1292,False,30,47,0.62
1293,False,35,47,0.65
1294,False,40,47,0.67
1295,False,45,47,0.65
1296,False,50,47,0.65
1297,False,55,47,0.69
1298,False,60,47,0.7
1299,False,65,47,0.69
1300,False,70,47,0.64
1301,False,75,47,0.65
1302,False,80,47,0.65
1303,False,85,47,0.61
1304,False,90,47,0.63
1305,False,95,47,0.64
1306,False,100,47,0.67
1307,False,105,47,0.7
1308,False,110,47,0.69
1309,False,115,47,0.68
1310,False,120,47,0.69
1311,False,125,47,0.66
1312,False,130,47,0.66
1313,False,135,47,0.63
1314,False,140,47,0.64
1315,False,145,47,0.63
1316,False,10,48,0.39
1317,False,15,48,0.46
1318,False,20,48,0.48
1319,False,25,48,0.51
1320,False,30,48,0.52
1321,False,35,48,0.52
1322,False,40,48,0.56
1323,False,45,48,0.53
1324,False,50,48,0.52
1325,False,55,48,0.54
1326,False,60,48,0.51
1327,False,65,48,0.52
1328,False,70,48,0.54
1329,False,75,48,0.54
1330,False,80,48,0.52
1331,False,85,48,0.52
1332,False,90,48,0.54
1333,False,95,48,0.52
1334,False,100,48,0.51
1335,False,105,48,0.5
1336,False,110,48,0.5
1337,False,115,48,0.52
1338,False,120,48,0.48
1339,False,125,48,0.49
1340,False,130,48,0.51
1341,False,135,48,0.53
1342,False,140,48,0.5
1343,False,145,48,0.5
1344,False,10,49,0.27
1345,False,15,49,0.47
1346,False,20,49,0.53
1347,False,25,49,0.56
1348,False,30,49,0.57
1349,False,35,49,0.59
1350,False,40,49,0.6
1351,False,45,49,0.59
1352,False,50,49,0.63
1353,False,55,49,0.61
1354,False,60,49,0.63
1355,False,65,49,0.57
1356,False,70,49,0.58
1357,False,75,49,0.58
1358,False,80,49,0.59
1359,False,85,49,0.58
1360,False,90,49,0.57
1361,False,95,49,0.58
1362,False,100,49,0.56
1363,False,105,49,0.57
1364,False,110,49,0.6
1365,False,115,49,0.65
1366,False,120,49,0.64
1367,False,125,49,0.64
1368,False,130,49,0.57
1369,False,135,49,0.6
1370,False,140,49,0.62
1371,False,145,49,0.61
1372,False,10,50,0.32
1373,False,15,50,0.52
1374,False,20,50,0.59
1375,False,25,50,0.59
1376,False,30,50,0.62
1377,False,35,50,0.65
1378,False,40,50,0.61
1379,False,45,50,0.6
1380,False,50,50,0.59
1381,False,55,50,0.6
1382,False,60,50,0.6
1383,False,65,50,0.6
1384,False,70,50,0.64
1385,False,75,50,0.61
1386,False,80,50,0.61
1387,False,85,50,0.62
1388,False,90,50,0.61
1389,False,95,50,0.59
1390,False,100,50,0.61
1391,False,105,50,0.59
1392,False,110,50,0.58
1393,False,115,50,0.57
1394,False,120,50,0.55
1395,False,125,50,0.58
1396,False,130,50,0.53
1397,False,135,50,0.54
1398,False,140,50,0.59
1399,False,145,50,0.56
1400,False,10,51,0.41
1401,False,15,51,0.49
1402,False,20,51,0.49
1403,False,25,51,0.55
1404,False,30,51,0.56
1405,False,35,51,0.6
1406,False,40,51,0.62
1407,False,45,51,0.6
1408,False,50,51,0.57
1409,False,55,51,0.6
1410,False,60,51,0.54
1411,False,65,51,0.57
1412,False,70,51,0.59
1413,False,75,51,0.56
1414,False,80,51,0.56
1415,False,85,51,0.58
1416,False,90,51,0.58
1417,False,95,51,0.56
1418,False,100,51,0.57
1419,False,105,51,0.52
1420,False,110,51,0.54
1421,False,115,51,0.56
1422,False,120,51,0.54
1423,False,125,51,0.52
1424,False,130,51,0.5
1425,False,135,51,0.49
1426,False,140,51,0.5
1427,False,145,51,0.49
1428,False,10,52,0.31
1429,False,15,52,0.3
1430,False,20,52,0.3
1431,False,25,52,0.3
1432,False,30,52,0.29
1433,False,35,52,0.28
1434,False,40,52,0.29
1435,False,45,52,0.29
1436,False,50,52,0.29
1437,False,55,52,0.29
1438,False,60,52,0.29
1439,False,65,52,0.31
1440,False,70,52,0.3
1441,False,75,52,0.3
1442,False,80,52,0.3
1443,False,85,52,0.3
1444,False,90,52,0.3
1445,False,95,52,0.3
1446,False,100,52,0.3
1447,False,105,52,0.3
1448,False,110,52,0.28
1449,False,115,52,0.29
1450,False,120,52,0.29
1451,False,125,52,0.29
1452,False,130,52,0.29
1453,False,135,52,0.29
1454,False,140,52,0.29
1455,False,145,52,0.29
1456,False,10,53,0.24
1457,False,15,53,0.44
1458,False,20,53,0.47
1459,False,25,53,0.52
1460,False,30,53,0.54
1461,False,35,53,0.58
1462,False,40,53,0.55
1463,False,45,53,0.52
1464,False,50,53,0.55
1465,False,55,53,0.54
1466,False,60,53,0.53
1467,False,65,53,0.51
1468,False,70,53,0.52
1469,False,75,53,0.49
1470,False,80,53,0.54
1471,False,85,53,0.56
1472,False,90,53,0.57
1473,False,95,53,0.58
1474,False,100,53,0.55
1475,False,105,53,0.54
1476,False,110,53,0.59
1477,False,115,53,0.62
1478,False,120,53,0.64
1479,False,125,53,0.6
1480,False,130,53,0.57
1481,False,135,53,0.53
1482,False,140,53,0.57
1483,False,145,53,0.56
1484,False,10,54,0.33
1485,False,15,54,0.44
1486,False,20,54,0.5
1487,False,25,54,0.56
1488,False,30,54,0.6
1489,False,35,54,0.62
1490,False,40,54,0.6
1491,False,45,54,0.58
1492,False,50,54,0.58
1493,False,55,54,0.57
1494,False,60,54,0.58
1495,False,65,54,0.59
1496,False,70,54,0.59
1497,False,75,54,0.55
1498,False,80,54,0.54
1499,False,85,54,0.5
1500,False,90,54,0.5
1501,False,95,54,0.49
1502,False,100,54,0.5
1503,False,105,54,0.51
1504,False,110,54,0.51
1505,False,115,54,0.5
1506,False,120,54,0.49
1507,False,125,54,0.52
1508,False,130,54,0.5
1509,False,135,54,0.46
1510,False,140,54,0.51
1511,False,145,54,0.49
1512,False,10,55,0.38
1513,False,15,55,0.42
1514,False,20,55,0.47
1515,False,25,55,0.5
1516,False,30,55,0.49
1517,False,35,55,0.49
1518,False,40,55,0.51
1519,False,45,55,0.52
1520,False,50,55,0.5
1521,False,55,55,0.5
1522,False,60,55,0.48
1523,False,65,55,0.49
1524,False,70,55,0.47
1525,False,75,55,0.48
1526,False,80,55,0.48
1527,False,85,55,0.47
1528,False,90,55,0.46
1529,False,95,55,0.45
1530,False,100,55,0.45
1531,False,105,55,0.43
1532,False,110,55,0.44
1533,False,115,55,0.45
1534,False,120,55,0.42
1535,False,125,55,0.43
1536,False,130,55,0.43
1537,False,135,55,0.43
1538,False,140,55,0.41
1539,False,145,55,0.43
1540,False,10,56,0.21
1541,False,15,56,0.37
1542,False,20,56,0.47
1543,False,25,56,0.5
1544,False,30,56,0.51
1545,False,35,56,0.54
1546,False,40,56,0.5
1547,False,45,56,0.49
1548,False,50,56,0.51
1549,False,55,56,0.51
1550,False,60,56,0.51
1551,False,65,56,0.51
1552,False,70,56,0.51
1553,False,75,56,0.52
1554,False,80,56,0.55
1555,False,85,56,0.53
1556,False,90,56,0.53
1557,False,95,56,0.5
1558,False,100,56,0.47
1559,False,105,56,0.48
1560,False,110,56,0.48
1561,False,115,56,0.49
1562,False,120,56,0.48
1563,False,125,56,0.46
1564,False,130,56,0.47
1565,False,135,56,0.46
1566,False,140,56,0.48
1567,False,145,56,0.44
1568,False,10,57,0.2
1569,False,15,57,0.33
1570,False,20,57,0.45
1571,False,25,57,0.47
1572,False,30,57,0.48
1573,False,35,57,0.5
1574,False,40,57,0.45
1575,False,45,57,0.45
1576,False,50,57,0.44
1577,False,55,57,0.45
1578,False,60,57,0.49
1579,False,65,57,0.51
1580,False,70,57,0.54
1581,False,75,57,0.49
1582,False,80,57,0.51
1583,False,85,57,0.52
1584,False,90,57,0.54
1585,False,95,57,0.52
1586,False,100,57,0.48
1587,False,105,57,0.48
1588,False,110,57,0.52
1589,False,115,57,0.54
1590,False,120,57,0.54
1591,False,125,57,0.54
1592,False,130,57,0.54
1593,False,135,57,0.51
1594,False,140,57,0.51
1595,False,145,57,0.48
1596,False,10,58,0.28
1597,False,15,58,0.34
1598,False,20,58,0.4
1599,False,25,58,0.47
1600,False,30,58,0.49
1601,False,35,58,0.53
1602,False,40,58,0.5
1603,False,45,58,0.5
1604,False,50,58,0.46
1605,False,55,58,0.46
1606,False,60,58,0.48
1607,False,65,58,0.49
1608,False,70,58,0.5
1609,False,75,58,0.49
1610,False,80,58,0.48
1611,False,85,58,0.48
1612,False,90,58,0.5
1613,False,95,58,0.5
1614,False,100,58,0.48
1615,False,105,58,0.46
1616,False,110,58,0.49
1617,False,115,58,0.52
1618,False,120,58,0.51
1619,False,125,58,0.51
1620,False,130,58,0.51
1621,False,135,58,0.5
1622,False,140,58,0.51
1623,False,145,58,0.53
1624,False,10,59,0.31
1625,False,15,59,0.38
1626,False,20,59,0.45
1627,False,25,59,0.48
1628,False,30,59,0.47
1629,False,35,59,0.46
1630,False,40,59,0.49
1631,False,45,59,0.47
1632,False,50,59,0.47
1633,False,55,59,0.47
1634,False,60,59,0.42
1635,False,65,59,0.43
1636,False,70,59,0.43
1637,False,75,59,0.42
1638,False,80,59,0.43
1639,False,85,59,0.41
1640,False,90,59,0.42
1641,False,95,59,0.41
1642,False,100,59,0.4
1643,False,105,59,0.38
1644,False,110,59,0.38
1645,False,115,59,0.42
1646,False,120,59,0.38
1647,False,125,59,0.36
1648,False,130,59,0.4
1649,False,135,59,0.41
1650,False,140,59,0.39
1651,False,145,59,0.4
